Recipe,Question,label
"Cook oil, shallot, garlic, and red pepper flakes in a small saucepan over medium heat, stirring occasionally, until shallots and garlic begin to turn golden, 7–9 minutes. Remove from heat and mix in anchovies, if using (they’ll dissolve in the oil quickly), and basil.
Toss tomatoes with vinegar and a pinch of kosher salt in a medium bowl. Transfer to a platter and pour warm dressing over. Finely grate lemon zest on top and sprinkle with sea salt.",Do you have to whisk the anchovies with vinegar?,0
"Combine vegetables and onion in a medium bowl; season generously with salt. Let sit until they start to release their water, 8–10 minutes, then begin to massage, gently at first so they don’t break, then harder as they begin to expel their liquid, until softened to about the texture of coleslaw. Pour off all excess liquid and add vinegar and oil; toss to coat. Taste and season with more salt if needed.
Do Ahead: Slaw can be made 3 days ahead. Cover and chill.",Can you make coleslaw the night before?,0
"Preheat broiler.
Cook shallot and garlic in 3 Tbsp. oil in a 12-inch skillet over medium heat, stirring, until softened, about 2 minutes. Add tomatoes, red peppers, and 1 tsp. each kosher salt and pepper and cook, stirring, until tomatoes are softened and juicy, about 5 minutes.
Transfer mixture to a 1 1/2–2 qt shallow baking dish and arrange cheese over top and drizzle with remaining 1 Tbsp. olive oil. Broil until cheese is softened and lightly charred, 3–5 minutes.",Do you want to cook the red peppers in olive oil?,0
"Stir herbs into butter and let stand at room temperature while preparing corn.
Prepare grill for direct-heat cooking over medium-hot charcoal (medium high for gas).
Pull husks back from corn, covered only if using a gas grill, turning frequently, until tender, 15 to 18 minutes.
Serve with basil butter and salt.",Does the corn in corn have to be cooked to cook?,0
"Whisk together vinegar, mustard, thyme, garlic, and 1/2 tsp each of kosher salt and pepper, then whisk in oil in a slow stream until well-blended.
Cook beans in a large pot of well-salted boiling water until tender, 7 to 10 minutes. Drain, then toss with dressing and season with salt and pepper. Serve warm or at room temperature.",Is vinegar and mustard the same thing?,0
"In a saucepan set over medium-high heat, warm a couple of popcorn kernels with the coconut oil. Put a lid on the saucepan and wait for the initial kernels to pop. This lets you know the heat is just right. When the pan is hot enough, add the remaining kernels and replace the lid on the pan.
Carefully shake the saucepan as the kernels pop. When they are all popped, transfer the popcorn to a bowl and toss it with the salt. Add any of the extra flavor options that you and your friends might like!",Is there such a thing as popped popcorn?,0
"Heat coconut oil, peppercorns, coriander seeds, cumin seeds, and turmeric in a small saucepan over medium until fragrant, about 3 minutes. Let turmeric oil cool slightly.
Arrange watermelon, tomato, and feta on a platter. Drizzle turmeric oil evenly over and sprinkle with salt.",Do cumin seeds in watermelon melt in oil?,0
"Scoop out seeds from melon half and place, cut side down, on a cutting board and remove rind by slicing down along the curve of the melon with a sharp knife, rotating as you go. Cut in half again, then very thinly slice each piece crosswise on a mandoline (to make half-moons) or use a vegetable peeler to make ribbons.
Toss melon, peas, ricotta, and tarragon on a platter. Drizzle with some oil, squeeze some lemon juice over, and sprinkle with salt and Aleppo-style pepper.",Do you want a melon to be half moon?,0
"Combine tomatoes, tuna, olives, parsley, pepper, 3 Tbsp. oil, and 1 tsp. salt in a large bowl.
Cook spaghetti in a large pot of boiling salted water, stirring occasionally, until al dente. Drain and add to tomato mixture. Stir vigorously and add more oil as needed to fully coat. Season with salt.
Transfer pasta to a serving bowl or platter. Drizzle with lemon juice and serve.",Is tuna pasta and tomato sauce the same?,0
"Melt butter in a small saucepan over medium heat. Add anchovies and cook, breaking them up with a wooden spoon, until dissolved, about 5 minutes.
Combine zucchini ribbons, Parmesan, red pepper flakes, and anchovy butter in a large serving bowl. Serve immediately.",Do they eat the zucchini with red pepper flakes?,0
"Whisk ginger, miso paste, 3 Tbsp. mirin, 3 Tbsp. vinegar, 1 Tbsp. soy sauce, and 1/4 tsp. salt in a large bowl.
Cook soba noodles according to package directions. Drain noodles, rinse with cold water, then add to ginger mixture. Season with more mirin, vinegar, soy sauce, and salt, if needed.
Transfer noodles to a serving bowl or platter and top with radishes, scallions, and tofu. Serve immediately.",Does soba noodles have to be cooked to eat?,0
"In a bowl, soak the wakame in warm water for 5 to 10 minutes. Drain in a colander. Combine the seaweed and cucumber in a bowl. In another bowl, whisk together the vinegar, coconut aminos, olive oil, lemon juice, ginger, and salt. Toss the vegetables with 2 tablespoons dressing. Taste and add more dressing if desired.",Do the cucumbers in the wakame dressing have dressing?,0
"Place beans, garlic, oil, salt, and rosemary (if using) in Instant Pot. Cover with 10 cups cold water. Seal lid and cook at high pressure 14 minutes.
Release pressure manually. If some beans are still slightly undercooked, stir, cover, and use the Keep Warm function until cooked through.
Do Ahead: Beans can be cooked 5 days ahead. Chill in cooking liquid in airtight containers, or freeze in cooking liquid up to 3 months.",Is the instant pot the same as the pot?,0
"Place bulgur in a small bowl; pour in boiling water to cover by 2"". Let soak until tender, about 50 minutes; drain.
Toss cabbage, onion, parsley, mint, allspice, and half of the bulgur in a large bowl. Drizzle olive oil and lemon juice over tabbouleh and season with salt; toss again to combine.
Transfer tabbouleh to a platter and sprinkle with remaining bulgur. Serve with chiles alongside if desired (they’re meant to add some heat in between bites of the cooling tabbouleh).",Is tabbouleh the same as bulgur?,0
"Preheat oven to 350°F. Combine raisins and vinegar in a large bowl; let sit until raisins soften, 15–20 minutes.
Meanwhile, toast pine nuts on a rimmed baking sheet, tossing halfway through, until golden brown, 5–7 minutes. Let cool.
Add pine nuts, tomatoes, red onion, and oil to bowl with raisins; season with salt and gently toss to combine. Add basil and toss once more.
Transfer salad to a platter and drizzle pomegranate molasses over.",Is romaine salad the same as pine nuts?,0
"Simmer vegetables and fruits in broth in a 3-quart heavy saucepan, covered, until very tender, about 12 minutes. Stir in cream, butter, curry powder, and salt and heat just until hot (do not boil).
Purée soup in a blender until smooth (use caution when blending hot liquids). Thin soup with water if desired and serve sprinkled with chives.",Does the broth in curry soup have to be boiling?,0
"Mix everything together in a bowl and then refrigerate until you are ready to serve. It’s really that easy. (I like to mix the mayo and lemon juice together before stirring it into the rest of the ingredients.)
Do Ahead: Will keep in an airtight container for up to three days before getting funky.",Does this salsa need to be frozen?,0
"Bring vinegar, sugar, salt, and garlic to a simmer in a small saucepan over medium-high heat, stirring to dissolve sugar and salt. Pour brine into a small heatproof jar or bowl, add chiles, and let cool.
Do Ahead: Chiles can be pickled 1 month ahead. Cover and chill.",Do you have to pickle chiles in the fridge?,0
"Cook butter and garlic in a medium skillet over medium-low heat, swirling pan often, until foaming subsides and garlic is fragrant, about 2 minutes. Add panko and stir to coat evenly. Cook, stirring often, until panko is golden brown, about 4 minutes; season with salt.
Transfer to a plate and let cool. Discard garlic.
Do Ahead: Panko can be made 5 days ahead. Store airtight at room temperature.",Do you need to make panko the day before?,0
"Toast sesame seeds in a dry medium skillet over medium-low heat, tossing often, until evenly deep golden brown, about 5 minutes. Transfer to a food processor and let cool.
Add sea salt to sesame seeds and pulse until about half of the seeds are pulverized (there should still be some whole seeds), 6–8 pulses. (Alternatively, coarsely grind in a mortar and pestle.)
Do Ahead: Sesame salt can be made 1 week ahead. Store airtight at room temperature.",Can you make sesame salt 1 week ahead?,0
"Bring sugar and water to a boil in a small saucepan, stirring until sugar has dissolved, then transfer to a bowl and cool syrup completely (or quick-chill by setting bowl in an ice bath and stirring occasionally until cool).
Stir together juices, wine, Cognac, mint, fruit, and cooled syrup in a large pitcher. Chill, covered, until cold, about 1 hour. Stir in Champagne.",Do you want to put wine in a mug?,0
"Preheat oven to 350°F.
In a bowl, combine wet ingredients (minus the peanut butter).
In a separate bowl, combine dry ingredients.
Mix wet ingredients into dry ingredients.
Pour mixture into a baking pan sprayed with coconut oil spray.
Top with peanut butter, with a few dollops around the entire pan. Use your knife to drag the peanut butter through the mixture to create swirls.
Bake for 30-35 minutes, or until a toothpick comes out clean.",Do you use peanut butter in coconut oil cake?,0
"Fill a large pot with 1"" water and fit a steamer basket into pot. Cover and bring to a boil over high heat. Carefully place eggs in steamer basket. Cover with a tight-fitting lid and steam 12 minutes.
Using tongs, immediately transfer eggs to a large bowl filled with ice water to stop cooking. Let sit until cool enough to handle, about 10 minutes. Peel.
Do Ahead: Eggs can be steamed and peeled 1 week ahead. Store in an airtight container and chill.",Do you need to peel the eggs before steaming?,0
"Empty cup into a nonstick pan or microwave-safe bowl.
For stovetop, add 1/2 cup of water and stir over medium-high heat for 4-6 minutes, until water has been absorbed and texture is thick and creamy (like grits). For microwave, add 1/2 cup of water and heat for 4 minutes.
Return to cup or transfer to your favorite bowl!",Do you need to put water in a kiln?,0
"Shake lime juice, mezcal, amaro, agave, and egg white in a cocktail shaker (or in a tightly lidded 1-qt. glass jar) until frothy, about 1 minute. Fill shaker with ice, cover, and shake again until outside is frosty, about 30 seconds. Strain through a fine-mesh sieve into a coupe glass. Garnish with a few drops of Angostura bitters (drag a toothpick through drops to create a swirly pattern if you wish). Top with lime twist.",Is amaro and lime juice the same thing?,0
"In a blender, puree all the vinaigrette ingredients until the mixture is smooth and well incorporated.
Toss the arugula in a large bowl with the vinaigrette until the leaves are well coated. Arrange the persimmon slices on two serving plates, then top them with the dressed greens and serve.",Is the persimmon salad in the vinaigrette?,0
"Heat the coconut oil in a large, heavy-bottom skillet over medium-high heat. When the oil is hot, add the root vegetables. Sauté, stirring occasionally to prevent sticking, for about 10 minutes. Next, add the onion, and continue sautéing until the vegetables are tender and have started to meld together. Sprinkle in the rosemary and salt to taste. Serve warm.",Is the rosemary and onion in the curry?,0
"Line a large baking sheet with parchment paper and set aside.
In a food processor or blender, place the figs, 1 1/2 cups coconut, coconut oil, cinnamon, and salt and blend until a smooth paste forms. It will have the consistency of brown sugar.
Form the dough into 1-inch balls, about 1 tablespoon of batter for each, and then roll the balls in the remaining shredded coconut.
Refrigerate for 30 minutes and serve.",Do you have to put the figs in the batter?,0
"To make the salad, combine all of the salad ingredients in a large bowl. To make the dressing, place all the dressing ingredients in a jar. Seal the lid and shake until well combined. Pour the dressing over the salad and toss until well coated. Serve at room temperature or chilled. Keeps well in the refrigerator for up to 4 days.",Is the tarragon salad in a jar?,0
"Cook garlic, orange, and oil in a small saucepan over medium heat, stirring occasionally, until garlic starts to turn golden, 10–12 minutes. Remove from heat and add rosemary sprigs. Season with salt and let cool.
Pour garlic mixture into a medium bowl, add cheese, and gently toss to coat cheese. Cover and chill at least 12 hours before serving.
Cheese can be marinated 3 days ahead. Keep chilled.",Can you use the orange juice to cook the garlic?,0
"1. Combine the chocolate and milk in a heavy saucepan. Place over medium heat until bubbles form, reduce the heat slightly, and simmer until the chocolate melts, whisking constantly.
2. Before serving, raise the heat until the chocolate just boils, still whisking. Enjoy.",Does the chocolate in the brownie have to be sweet?,0
"Cook haricots verts in salted boiling water until crisp-tender, 4 to 6 minutes. Drain.
Heat zests in oil with 1/2 tsp salt and 1/4 tsp pepper in a 12-inch heavy skillet over medium-low heat until fragrant, about 3 minutes. Add haricots verts and cook, tossing, until heated through. Add lemon and orange juices and toss to coat.
Haricots verts, without zests, oil, and juices, can be cooked 1 day ahead and chilled.",Are haricots verts good for frying?,0
"Whisk together vinegar, shallot, zest, 1/2 tsp salt, and 1/4 tsp pepper in a small bowl. Add oil in a slow stream, whisking until combined well.
Peel persimmons and cut into 1/3-inch-thick wedges. Toss watercress with persimmons and enough vinaigrette to coat, then season with salt and pepper.
Vinaigrette can be made 1 day ahead and chilled.",Is the vinegar and watercress the same thing?,0
"Cut the sweet potato lengthwise into 1/4-inch slices. Toast it in a toaster (you will probably need two cycles) or in a toaster oven for about 10 minutes, until the potato has cooked through and is golden brown around the edges. Add the toppings of your choice and sprinkle with a pinch of sea salt. Get creative!
Store any unused “toast” in an airtight container in the refrigerator for up to 3 days and reheat before serving.",Is a sweet potato the same as mashed potatoes?,0
"Remove the yolks from the eggs and place them in a bowl. Mash them with a fork, then add the kefir, wasabi paste, mayonnaise, and sea salt and mix well. Spoon the mixture back into the egg whites, topping each egg half with about 1 teaspoon of caviar. Arrange the deviled eggs on a platter and garnish with the fresh herbs.",Do the deviled eggs have kefir in them?,0
orange twist and cinnamon.",Is the orange twist in the martini gin?,1
"Place 2 chamomile tea bags in a heatsafe vessel, such as a large liquid measuring cup. Pour in 1 ½ cups boiling water, and let steep 5 minutes, then remove tea bags.
Add 1 ½ oz. reposado tequila, ¾ oz. fresh lemon juice, and 1 Tbsp. agave nectar and stir until incorporated. Pour into a 16-ounce insulated mug (or two smaller 8-ounce mugs) and drink hot.",Is there tea with chamomile in it?,1
"Add 3 oz. Grand Marnier, 1 oz. Amaro Averna, and a small pat of salted butter to a 16-ounce travel mug or large heatproof measuring cup. Add 1 cup hot apple cider and stir until butter melts.
Add 1½ tsp. fresh lemon juice and taste for sweetness, adding additional if needed. If serving in travel mug, garnish with ground pink peppercorns and seal. If serving in mugs, divide drink between two warmed mugs and garnish each with a pink peppercorn-dusted lemon wheel.",Is 2 oz grand marnier in a mug?,1
"Heat oil in a large nonstick skillet over medium-high. Cook plantains, turning once, until deep golden brown, about 3 minutes per side. Transfer to paper towels to drain; season with salt.
Divide yogurt among bowls; top with plantains and mangoes, then nuts, seeds, and/or coconut as desired.",Is there coconut in mangoes yogurt bowl?,1
"In a large heavy kettle cook garlic, onions, celery, and bell peppers in oil over moderately low heat, stirring occasionally, until softened. Add all remaining ingredients except shrimp and simmer, uncovered, 30 minutes, or until thickened. Stir in shrimp and cook, covered, over moderately high heat, stirring occasionally, until shrimp are cooked through, about 5 minutes.
Serve shrimp and sauce over coked rice.",Is the curry sauce the same as the shrimp?,1
"Bring piloncillo, canela, cardamom, allspice, peppercorns, salt, and 1 cup water to a boil in a small saucepan. Reduce heat, cover, and simmer 15 minutes. Add orange zest; let cool.
Strain spiced syrup through a fine-mesh sieve into a measuring glass; discard spices. (You should have about 1 cup.)
To make 1 drink, pour 1 cup cold-brew coffee into an ice-filled glass. Stir in 2–3 Tbsp. spiced syrup; top with 2–3 Tbsp. coconut milk.
Do Ahead: Syrup can be made 1 week ahead. Cover and chill.",Do you make the spiced syrup in advance?,1
"Preheat your oven to its highest setting (with fan if it has one). Line a baking tray with baking paper.
Mix all the marinade ingredients together in a mixing bowl. Add the salmon and turn until well coated in the marinade.
Spread the salmon out on the prepared baking tray and roast for 10 minutes until cooked through. Remove from the oven and serve immediately with tortilla wraps, tomatoes, finely sliced onion, coriander leaves and Greek yogurt.",Is the salmon marinated in the marinade?,1
"Place the tomato in a blender and purée, then strain through a fine-mesh sieve; you should get about ½ cup (120 ml). Add the butter to a large skillet and gently cook over medium heat until it starts to brown and smell nutty. Stir in the smooth tomato purée (be careful; it might spatter) and simmer for another minute or so. You’re looking to slightly cook the purée but keep its brightness. The mix won’t emulsify, which is fine. Season with salt and pepper and set aside.",Do you have to purée the tomatoes first?,1
"Heat oil in a wok or frying pan over medium heat until hot enough to fry. Add one piece of onion to test the oil (it should begin to sizzle right away). Sauté onions for 15–20 minutes, until golden brown. Using a slotted spoon, transfer onions to a baking sheet lined with paper towels. Spread onions out to drain and cool.
Store in an airtight container for up to 7 days.",Do you put the onions in a wok?,1
"To make the rice, which is best done in a rice cooker, put the rice in a fine-mesh sieve or colander and rinse under cold running water until the water runs clear. Transfer the rice to a rice cooker, add the coconut milk, water, sugar, and salt, and stir to combine. Cover the rice cooker and turn it on.
As soon as the rice cooker turns itself off, uncover, pour the coconut cream evenly over the top of the rice (do not stir it in), and replace the lid. Keep the rice warm until serving.",Can you make rice in a rice cooker?,1
"Mix cream cheese and ¾ cup kimchi in a medium bowl.
Toss scallions and cilantro in a small bowl to combine. Squeeze in juice from lime, season with salt, and toss again.
Smear kimchi cream cheese over each slice of bread. Top with scallion salad and more kimchi (if using). Drizzle with chili oil; sprinkle with sesame seeds.",Is the kimchi in the recipe above?,1
"Combine the vermouth, lemon juice, simple syrup, and 2 of the orange slices in a cocktail shaker and muddle to break down the orange. Add ice cubes to fill the shaker three-quarters full, cover, and shake to chill, about 15 seconds.
Fill a rocks glass with ice cubes and strain the cocktail over the ice. Garnish with the remaining orange slice.",Do you stir the vermouth in a cocktail?,1
"Whisk vinegar, olive oil, lime juice, soy sauce, sesame seeds, mild red pepper flakes, and sesame oil in a small bowl to combine. Set dressing aside.
Cook noodles in a large pot of boiling salted water according to package directions. Drain and rinse under cold water to stop the cooking. Transfer to a large bowl, add half of reserved dressing, and toss to coat.
Divide noodles among bowls. Top with vegetables and drizzle with remaining dressing.",Do ramen noodles have the dressing in them?,1
"Prepare a grill for high heat. Toss mushrooms and 3 Tbsp. oil in a large bowl to coat. Grill, turning occasionally with tongs, until lightly charred, 2–6 minutes (depending on size and type). Return to bowl; season with salt.
Whisk vinegar, Aleppo-style pepper, oregano, garlic, and remaining 4 Tbsp. oil in a small bowl to combine; season vinaigrette with salt and black pepper. Pour over mushrooms and toss to coat. Add Parmesan, olives, and Peppadew peppers; gently toss to combine.",Is the onion in the mushroom soup a little too oily?,1
"Toast pistachios in a dry small skillet over medium-low heat, tossing occasionally, until browned in spots, about 5 minutes. Let cool, then finely chop.
Gently mix pistachios, prunes, garlic, parsley, mint, tarragon, kimchi brine, and vinegar in a medium bowl to combine; season with salt. Whisk in oil, then taste and season spoon sauce with more salt if needed.",Is the kimchi sauce the same as the pissachios?,1
"Combine salt and 3 quarts water in a large pot; stir until salt is dissolved. Add corn; let sit at room temperature at least 2 hours, or cover and chill up to 12 hours.
Prepare a grill for high heat. Drain corn and grill until husks are lightly charred all over, about 15 minutes. Wrap in a clean towel and place in a cooler. Let steam at least 15 minutes and up to 3 hours.",Do you need to chill the corn before grilling?,1
"To make a honey syrup, in a small bowl or jar, combine the honey with 1 1⁄2 ounces water.
In a cocktail shaker, combine the mezcal, lemon juice, and 3⁄4 ounce of the honey syrup (save the remaining honey syrup for another cocktail). Fill the shaker three-quarters of the way with ice and shake vigorously for 10 seconds if serving on the rocks or 15 seconds if serving “up.” Strain into an ice-filled double old-fashioned glass or bucket glass, or serve up with no ice.",Can you make honey syrup with water?,1
"Put the large ice cube in an old-fashioned glass. Muddle the serrano chile with the cilantro leaves in a cocktail shaker. Add the mezcal, pineapple juice, simple syrup, lime juice, and ice cubes. Shake vigorously and strain over the large ice cube in the glass. Garnish with the pineapple leaf.",Is the mezcal and cilantro in a cocktail?,1
"With a sharp paring knife, cut a disc of skin from the lime about the size of a silver dollar, taking as little of the pith and actual flesh of the lime as possible. In a rocks glass, muddle the lime disk with cane or simple syrup, then top with rhum. Stir well to mix.",Can you eat the flesh of a lime?,1
"Whisk the garlic, vinegar, mustard, hot sauce, honey, 1/4 teaspoon salt, and ¼ teaspoon pepper in a large bowl until smooth. While whisking, add the oil in a slow, steady stream. Whisk until emulsified.
Add the peas, cucumbers, onion, tomatoes, dill, and 1/2 teaspoon salt. Toss until well mixed. You can serve this right away or let it sit at room temperature for up to 1 hour.
DO AHEAD: The salad can be refrigerated for up to 1 day.",Can i refrigerate the green pea salad?,1
"Dissolve a spoonful of salt in a large bowl of ice and water. Add the radishes and let sit for a few minutes to crisp.
Whisk the vinegar, oil, and 1 teaspoon salt in a large bowl. Drain the radishes and add to the bowl, along with the onion and watermelon.
Gently toss with your hands to coat evenly.
Spread on a serving platter, grind pepper all over, and top with the mint.",Do the radishes in the recipe need to be crisp?,1
"In a large saucepan, bring 2 quarts water, the hibiscus, ginger, cinnamon, cloves, and orange and lemon zests to a boil over medium heat. Boil for 5 minutes. Remove from the heat. Add the lemon juice, cover tightly, and let stand for 1 to 2 days at room temperature. Strain and discard the solids. Sweeten to taste with demerara sugar, honey, or agave nectar. Chill thoroughly. Serve over ice and garnish with mint.",Can you put hibiscus in a smoothie?,1
"Toast pistachios in a medium skillet over medium heat, shaking and tossing often, until golden brown, about 4 minutes. Transfer to spice mill or mortar and pestle and let cool.
Add nutritional yeast and salt to pistachios and grind or pound until the texture of coarse meal. Transfer to a small bowl and mix in Aleppo-style pepper, dill, sugar, onion powder, and garlic powder.
Serve dip with crudités.
Do Ahead: Ranch Fun Dip can be made 2 weeks ahead. Store airtight at room temperature.",Do pistachios have to be cooked to make ranch fun dip?,1
"Put the limes, water, and sugar in a blender and pulse 3 to 4 times, just enough to extract the juice from the limes but not crush the skins (which would make the drink too bitter). Strain through a fi ne-mesh sieve into a pitcher. Taste and add more sugar if you like.
Whisk in the chia seeds and refrigerate for at least 30 minutes, until completely chilled. Stir before serving, then serve over ice.",Do you have to chop the skins off of the limes?,1
"Peel the beets. Cut them into chunks and pass them through a juicer.
Combine the water and sugar in a pitcher and stir until the sugar has dissolved. Add the beet juice.
Refrigerate until completely chilled. Add the apple, banana, orange, and lettuce, then stir in the lime juice (which will help prevent the fruit from browning). Serve chilled over ice, if desired.
Alternately, divide the mixed diced fruit among the glasses; place the beet water in a pitcher for guests to pour over.",Is there so much sugar in the fruit salad?,1
"Stir the sugar and water together in a large pitcher until the sugar dissolves. Measure out 1 cup. Puree the fruit and the 1 cup sugar water in a blender. Pour the mixture through a fine-mesh strainer back into the pitcher with the sugar water, mashing with a whisk or wooden spoon to eliminate any pulp.
Taste and add more sugar, if desired. Serve over ice, with a lemon or lime wedge, if desired.",Can you use fruit in ice cubes?,1
"Combine honey, rosemary, and 2 Tbsp. water in a small saucepan over medium heat; season with salt. Bring to a simmer, stirring to dissolve honey, then cook, swirling pan occasionally, until slightly thickened and fragrant, about 2 minutes. Stir in vinegar and cook 1 minute to evaporate some of the vinegar. Remove from heat and stir in onion. Let cool in pan.
Do ahead: Agrodolce can be made 1 week ahead. Let cool, then cover and chill. Bring to room temperature and stir to combine before using.",Is arugolce and onion the same thing?,1
"In a deep container, combine the cashews, rice, cinnamon stick, 4 tablespoons sugar, and the water. Cover and refrigerate for at least 8 hours and up to overnight.
Transfer all of the ingredients to a blender and blend until smooth. Strain the mixture through a fine-mesh sieve (discard the solids). If desired, add more sugar to taste. Serve over ice.",Is there milk in a cashew ice cream maker?,1
"In a dry small saucepan or frying pan, toast the cacao beans until browned on both sides and fragrant, 5–8 minutes. In a large pitcher, combine the cacao beans and coconut water. Cover and refrigerate for 2 days. Strain through a fine-mesh sieve (discard the cacao beans). Serve over ice.",Is it possible to make a hot drink with kacao beans?,1
"Rim half of a rocks glass with kosher salt. Muddle jalapeño in base of cocktail shaker. Add maple syrup, lemon, and tequila. Shake vigorously with ice.
Fill rimmed glass with fresh ice. Double strain cocktail (to remove any pepper bits) into prepared glass. Garnish with lemon slice.",Does jalapeo in a cocktail shaker work?,1
"Put the potatoes in a large pot and add enough cold water to cover them by 1 inch. Add a pinch of salt. Bring to a boil and cook until the potatoes are tender but not mushy, about 15 minutes. Drain. Set aside until cool enough to handle.
While the potatoes are still warm, cut them into quarters and place them in a large bowl. Add the onion, relish, mayonnaise, and eggs. Toss until well combined. Taste and season with salt and pepper.
Cover and chill until ready to serve, at least 1 hour or up to overnight.",Can you use the potatoes to make this dish?,1
"Preheat oven to 160°C (325°F). Line a 10cm x 21cm (4-inch x 8-inch) loaf tin with non-stick baking paper.
Place the chia seeds, psyllium husks, quinoa and water in a large bowl and mix to combine. Allow to stand for 15 minutes.
Add the sunflower seeds, flax seeds, almonds, oil, maple syrup and salt and mix well to combine. Pour the mixture into the tin.
