Recipe,Question,label
Bake for 1 hour 30 minutes or until firm to the touch. Allow to cool in the tin before turning out and slicing to serve.",Are the chia seeds in a loaf tin?,1
"Bring 9 cups water to a boil in a medium pot over high. Add salt and reduce heat to medium-low. Stirring constantly with a wooden spoon, gradually stream in polenta. Cook, stirring often, until thick and creamy, 30–35 minutes. Remove from heat and stir in Parmesan and pepper.",Is polenta and parmesan the same thing?,1
"Using a vegetable peeler, shave the carrots into long, thin slices, watching out for your fingers. Soak, along with any remaining carrot nubs, in a bowl of ice water until the slices curl, about 15 minutes. Drain and pat dry.
In a large salad bowl, whisk together the oil, lemon juice, ginger, honey, and ⅛ teaspoon salt. Add the carrots, parsley, half the almonds, and half the dates and toss to combine. Adjust the salt to taste.
Top the salad with the remaining almonds and dates and serve.",Do the carrots in the lemon zest work?,1
"Toast coriander seeds in a small skillet over medium-high heat, tossing occasionally, until fragrant and slightly darkened in color, about 2 minutes. Transfer to a spice mill or mortar and pestle and let cool; coarsely grind. Transfer to an airtight container and mix in vinegar powder, dried dill, salt, celery seeds, and mustard powder; cover.
Do ahead: Spice mix can be made 3 months ahead. Store at room temperature.",Can you make a spice mix in advance?,1
"Heat oil, garlic, sesame seeds, mustard seeds, cumin seeds, pink peppercorns, and red pepper flakes in a small saucepan over medium-high until oil is sizzling and bubbling, about 2 minutes. Immediately reduce heat to low and continue to cook, stirring constantly, until garlic is golden brown and spices are fragrant, about 5 minutes. Remove from heat and stir in salt, paprika, and maple syrup. Let cool. Transfer to an airtight container.
Do ahead: Spice oil can be made 1 month ahead. Cover and chill.",Is it possible to make spice oil ahead of time?,1
"Soak the musir in water for 3 to 24 hours in the fridge. Drain, rinse in cold water, and pat dry. Inspect the soaked musir, cutting out any stems that remain hard after soaking, and chop finely.
In a mixing bowl, combine the chopped musir with the yogurt, salt, pepper, and mint. Mix well.
Add the garnish if you like and serve as an appetizer or an accompaniment.",Does the musir have to be soaked in water?,1
"In a medium bowl, combine the oats and 4 cups cold water and stir to combine. Allow to soak at room temperature for up to 1 hour.
Drain the oats (discarding the water) and rinse them. Transfer the oats to a blender, add 4 cups fresh water, and the salt and/or sweetener, if using. Blend until completely smooth, about 2 minutes. Strain through a fine-mesh sieve and chill. Keeps up to 5 days in the refrigerator. Shake before using.",Can i use oats in a coffee mug?,1
"Place a rack in top third of oven; preheat to 425°F. Place shallots, green beans, and peppers in a shallow 3-qt. baking dish. Drizzle with vinegar, oil, and 1 Tbsp. curry paste. Using your hands, toss to combine.
Season chicken on all sides with salt and rub with remaining ¼ cup curry paste. Nestle chicken pieces, skin side up, into shallot mixture in baking dish. Roast, basting chicken with pan juices halfway through, until chicken is cooked through and golden brown on top, 35–40 minutes.",Is the chicken done when it comes to cooking?,1
"Blend chiles, lemongrass, shallots, garlic, galangal, makrut lime zest, basil, fingerroot (if using), shrimp paste, and ½ cup water in a blender on high speed, scraping down sides and adding more water if needed, until paste is the consistency of a thick salsa.
DO AHEAD: Curry paste can be made 5 days ahead. Transfer to an airtight container; cover and chill, or freeze up to 2 months.",Is curry paste and chiles the same thing?,1
"Preheat oven to 425°F. Gently mix scallions, garlic, ginger, chicken, rice, oil, hawaij, and 1 tsp. Diamond Crystal or ½ tsp. Morton kosher salt in a medium bowl (don’t overwork). Form mixture into 12 balls. Place on a rimmed baking sheet and bake until lightly browned and cooked through, about 15 minutes.
Toss onion, pickles, cucumbers, parsley, and lemon juice in a medium bowl to combine; season salad with salt.
Spread hummus on plates; top with meatballs and salad. Serve with lemon.",Does the hummus have to be cut in half?,1
"Pour absinthe into a chilled rocks glass and swirl around the glass's interior to rinse it; set aside.
Combine all remaining ingredients in a mixing glass with ice. Stir until very well chilled, then strain into the prepared rocks glass without ice. Spritz a 1-inch round of grapefruit peel, skin side down, over the surface of the drink and discard.",Does absinthe need to be drunk in a rocks glass?,1
"Heat coconut milk, cocoa powder, honey, salt, 3 Tbsp. rose petals, and 2 cups water in a medium pot over medium, whisking constantly, until cocoa powder is dissolved, about 5 minutes. As soon as it starts bubbling, reduce heat to maintain a gentle simmer and cook, stirring occasionally, until flavors have infused, about 10 minutes. Stir in vanilla.
Strain cocoa through a fine-mesh sieve into 2 large mugs. Serve topped with more rose petals.",Does the cocoa powder in rose water mix well?,1
"In a small saucepan or skillet, combine the tomatoes, soy sauce, olive oil, and many grinds of black pepper. Place over low heat and cook for 5 to 7 minutes, just until the tomatoes start to soften and juices collect in the pan.
Carefully cut the tofu into 2 wide slabs (or 4 smaller ones) and place on plates or in shallow bowls. Divide the warm tomatoes on top. Add a judicious drizzle of toasted sesame oil, then sprinkle with scallions and basil, if using. Serve immediately.",Is the tofu and tonka a fried vegetable?,1
"Set a steamer basket in a large pot filled with 1"" water, cover pot, and bring water to a boil. Add broccoli to steamer basket, cover pot, and steam broccoli until crisp-tender, about 5 minutes.
Meanwhile, whisk soy paste and 2 Tbsp. water in a large bowl.
Arrange broccoli on a platter and drizzle sauce over.",Is there such thing as a steamer basket?,1
"Put all the ingredients in a blender and process at high speed, stopping occasionally to stir the ingredients together. Continue blending at high speed, adding more crushed ice to achieve the desired consistency. Serve garnished with the frozen orange half wheels.",Is ice cream the same as frozen yogurt?,1
"Toast cassia, star anise, cloves, sand ginger (if using), Sichuan peppercorns, licorice root, black peppercorns, and white peppercorns (if using) in a small skillet over medium, tossing once, until fragrant, about 3 minutes. Let cool; grind to a powder in spice mill or coffee grinder.
Do Ahead: Five-Spice Powder can be made 1 month ahead. Store airtight at room temperature.",Is 5 spice powder the same as 5 seasoning?,1
"Place the onion, garlic, tomato, black peppercorns, green chilli, chilli powder and curry leaves in a food processor and blitz until you have a fine paste.
Place the paste in a medium bowl and add the coconut, Maldive fish (if using) and mix well by hand. Then add the lime juice and salt to taste, mixing well. A few crushed curry leaves can be used as a garnish. Pictured left.",Can you add coconut to a curry?,1
"Bring 3 quarts water to a boil in a medium pot. Remove from heat and add tea bags, honey, and 6 mint sprigs. Cover and let sit 8 minutes. Using a slotted spoon, remove tea bags and mint, gently pressing with a spoon to extract as much liquid as possible.
Meanwhile, slice 4 lemons in half and squeeze juice into a small bowl. Slice remaining 2 lemons into rounds; remove seeds. Add lemon juice, lemon slices, and remaining 6 mint sprigs to hot toddy. Ladle into mugs.",Can you use half lemons in hot tea?,1
"In a large skillet over medium-high heat, heat the coconut oil. Add the broccoli, carrots, red pepper, and peas and sauté until tender, 6 to 8 minutes.
Whisk the coconut aminos, almond butter, and water in a small bowl.
Add the shirataki noodles and amino blend to the skillet and mix to incorporate. Top with the green onions and sesame seeds.",Do the carrots and green onions go in the curry?,1
"Bring cinnamon sticks, ginger, cloves, pomegranate juice, and sugar to a boil in a medium saucepan. Cook until reduced to 1½ cups, about 40 minutes. Strain syrup through a fine-mesh sieve into a heatproof measuring glass; discard solids. Let cool.
To serve, pour 1 oz. pomegranate syrup into a tall ice-filled glass. Top off with club soda and stir to combine; garnish with a lemon twist.
Do Ahead: Syrup can be made 10 days in ahead. Chill in an airtight container.",Can you make pomegranate syrup in advance?,1
"Purée apples, parsley, 5 celery stalks, and 3 cups water in batches in a blender. Strain through a fine-mesh sieve into a pitcher, gently pressing with a spoon to extract as much liquid as possible (alternatively, run apples, parsley, and celery through a juicer and mix with 3 cups water). Stir in vinegar, salt, and ¼ tsp. pepper and add more celery stalks.
To serve, pour 4 oz. juice into an ice-filled glass and sprinkle with pepper.",Is there vinegar in the apple juice?,1
"Toss daikon and ½ tsp. salt in a medium bowl; let sit 30 minutes. Transfer to a dish towel and squeeze out excess moisture.
Meanwhile, whisk chile, garlic, oil, vinegar, sugar, and remaining ¼ tsp. salt in a large bowl and let sit 30 minutes.
Add daikon to bowl and massage dressing into daikon. Let sit at least 30 minutes and up to 6 hours (cover and chill if holding longer than 1 hour).
To serve, stir in desired amount of chili crisp if using and top with sesame seeds.",Do you have to use more salt in your chili?,1
"Set the racks in the upper and lower thirds of the oven and preheat it to 425°F.
Line two large rimmed baking sheets with parchment paper. Divide the broccoli between the sheets, arranging them in a single layer. Drizzle each sheet of broccoli with ¼ cup oil, then season each with ½ teaspoon salt and a few grinds of pepper. Roast, stirring once and rotating the sheets halfway through, until the broccoli is crispy and charred in spots, 35 to 40 minutes. Taste and adjust the seasoning, if desired.",Is there oil in the broccoli rabe?,1
"Pour the gin and oyster liquor into a cocktail shaker filled with ice. Shake well and let sit for 30 seconds, or longer for a weaker drink.
Run the lemon peel around the rim of a martini glass. Strain the gin into the glass, then twist the peel over the glass to release a drop of lemon oil.
Drop in the oyster and serve.",Do you need to shake the gin and oysters in a martini?,1
"Rinse a chilled cocktail glass with absinthe and discard the excess liquid. Combine the remaining liquid ingredients in a mixing glass filled with ice and stir until chilled, about 30 seconds. Strain into the waiting cocktail glass. Garnish with the orange twist and cherry.",Does absinthe have to be removed from iced tea?,1
"Toss salmon, peppercorns, lemon zest, and paprika in a medium bowl until combined. Gently fold in crème fraîche until combined (the mixture should be loose—don’t press it together and don’t chill it). Transfer to a serving bowl. Serve with potato chips alongside.",Is salmon rojas the same as crème fraîche?,1
"Combine rye, Campari, vermouth, scotch, and 1/2 cup plus 1 Tbsp. water in a quart-size jar. Seal and freeze at least 2 hours and up to 2 weeks.
To serve, gently turn jar to mix. Place ice in a rocks glass and pour in cocktail. Squeeze oils from orange twist over, rub peel around rim of glass, then garnish glass with peel.",Do you have to freeze the vodka from the orange twist?,1
"Mix honey and 2 Tbsp. boiling water in a quart-size jar. Stir to dissolve honey; let cool. Stir in mezcal, orange liqueur, bitters, and 1/2 cup plus 1 Tbsp. water. Seal and freeze at least 2 hours and up to 2 weeks.
To serve, turn jar gently to mix. Place ice in a rocks glass and pour in cocktail. Squeeze oils from orange twist over, rub peel around rim of glass, then garnish glass with peel.",Do you put water in an orange twist?,1
"Preheat the oven to 400°F.
Arrange the vegetables and nuts on a large baking tray, drizzle with the olive oil, season with salt and pepper, and toss to coat. Bake in the oven for 45 minutes, tossing everything halfway through so the ingredients cook evenly, until the vegetables are tender and the nuts are toasted.
Combine the persillade ingredients in a bowl with some salt and pepper. Remove the roasted vegetables and nuts from the oven, transfer to serving bowls, and dollop the persillade over the top.",Is this a traditional roasted vegetable dish?,1
"Place the oil in a medium saucepan over medium heat. Add the onion and thyme and cook for 1–2 minutes or until just golden. Add the cherries, orange rind, liqueur, vinegar, sugar, salt and pepper and stir to combine. Bring to the boil and cook for 30–35 minutes or until reduced and glossy. Allow to cool completely at room temperature.",Is the orange juice the same as the cherries?,1
"In old-fashioned glass, add ice and set aside. In another, combine sugar, bitters, and water. Muddle until sugar is completely dissolved. Add rye whiskey, fill with ice, and stir well, about 15 seconds. From first glass, discard ice, then add Herbsaint. Holding glass horizontally, turn it so that Herbsaint completely coats the interior. Discard any excess. Strain contents of second glass into chilled glass. Twist lemon peel directly over drink to release essential oils, and serve.",Do you put rye whiskey in a glass of wine?,1
"Blend herbs, oil, lime juice, garlic, salt, and 2 Tbsp. almonds in a blender or food processor until a smooth pesto-like sauce forms. Taste and add more lime juice, garlic, and/or salt if desired—you want the sauce to be well seasoned.
Toss rice with 3/4 cup sauce in a medium bowl. Add avocado and scallion and gently toss again.
Divide rice mixture among shallow bowls. Top each with egg and tomato, dividing evenly. Drizzle some remaining sauce over. Top with remaining 2 Tbsp. almonds.",Do you need to put the scallion in a bowl?,1
"If using fresh za’atar or oregano, arrange it on a towel-lined plate and microwave in 15-second intervals, stirring between intervals, until dry and crumbly, 2 to 2 1/2 minutes.
Crumble the leaves by hand or in a spice grinder until almost fine (the way dried herbs look), then combine in a medium bowl with the marjoram, sesame seeds, thyme, sumac, and salt. Store in an airtight container for up to 3 months.",Is there a difference between za’atar and oregano?,1
"Mix butter, miso, chile, and ginger in a small bowl until smooth.
Heat a large skillet, preferably cast iron, over medium-high. Toss beans with oil in a medium bowl, then transfer to skillet and cook, tossing occasionally, until charred in spots and crisp-tender, about 4 minutes.
Spread miso butter on a platter. Arrange beans over; their residual heat will melt the butter into a saucy dressing. Sprinkle with sesame seeds and squeeze some lime wedges over.",Is miso and misan mixed in the same pan?,1
"Cook oil, shallot, garlic, and red pepper flakes in a small saucepan over medium heat, stirring occasionally, until shallots and garlic begin to turn golden, 7–9 minutes. Remove from heat and mix in anchovies, if using (they’ll dissolve in the oil quickly), and basil.
Toss tomatoes with vinegar and a pinch of kosher salt in a medium bowl. Transfer to a platter and pour warm dressing over. Finely grate lemon zest on top and sprinkle with sea salt.",Do you want to sauté the shallots in olive oil?,1
"Combine vegetables and onion in a medium bowl; season generously with salt. Let sit until they start to release their water, 8–10 minutes, then begin to massage, gently at first so they don’t break, then harder as they begin to expel their liquid, until softened to about the texture of coleslaw. Pour off all excess liquid and add vinegar and oil; toss to coat. Taste and season with more salt if needed.
Do Ahead: Slaw can be made 3 days ahead. Cover and chill.",Do you need to make coleslaw in advance?,1
"Preheat broiler.
Cook shallot and garlic in 3 Tbsp. oil in a 12-inch skillet over medium heat, stirring, until softened, about 2 minutes. Add tomatoes, red peppers, and 1 tsp. each kosher salt and pepper and cook, stirring, until tomatoes are softened and juicy, about 5 minutes.
Transfer mixture to a 1 1/2–2 qt shallow baking dish and arrange cheese over top and drizzle with remaining 1 Tbsp. olive oil. Broil until cheese is softened and lightly charred, 3–5 minutes.",Is the red pepper part of the mayo sauce?,1
"Stir herbs into butter and let stand at room temperature while preparing corn.
Prepare grill for direct-heat cooking over medium-hot charcoal (medium high for gas).
Pull husks back from corn, covered only if using a gas grill, turning frequently, until tender, 15 to 18 minutes.
Serve with basil butter and salt.",Can you use gas on corn for grilling?,1
"Whisk together vinegar, mustard, thyme, garlic, and 1/2 tsp each of kosher salt and pepper, then whisk in oil in a slow stream until well-blended.
Cook beans in a large pot of well-salted boiling water until tender, 7 to 10 minutes. Drain, then toss with dressing and season with salt and pepper. Serve warm or at room temperature.",Is it possible to make a salad with beans?,1
"In a saucepan set over medium-high heat, warm a couple of popcorn kernels with the coconut oil. Put a lid on the saucepan and wait for the initial kernels to pop. This lets you know the heat is just right. When the pan is hot enough, add the remaining kernels and replace the lid on the pan.
Carefully shake the saucepan as the kernels pop. When they are all popped, transfer the popcorn to a bowl and toss it with the salt. Add any of the extra flavor options that you and your friends might like!",Does the popcorn pop in the pot in a coconut oil saucepan?,1
"Heat coconut oil, peppercorns, coriander seeds, cumin seeds, and turmeric in a small saucepan over medium until fragrant, about 3 minutes. Let turmeric oil cool slightly.
Arrange watermelon, tomato, and feta on a platter. Drizzle turmeric oil evenly over and sprinkle with salt.",Do you have to cook watermelon in coconut oil?,1
"Scoop out seeds from melon half and place, cut side down, on a cutting board and remove rind by slicing down along the curve of the melon with a sharp knife, rotating as you go. Cut in half again, then very thinly slice each piece crosswise on a mandoline (to make half-moons) or use a vegetable peeler to make ribbons.
Toss melon, peas, ricotta, and tarragon on a platter. Drizzle with some oil, squeeze some lemon juice over, and sprinkle with salt and Aleppo-style pepper.",Do you have to cut the melon into half?,1
"Combine tomatoes, tuna, olives, parsley, pepper, 3 Tbsp. oil, and 1 tsp. salt in a large bowl.
Cook spaghetti in a large pot of boiling salted water, stirring occasionally, until al dente. Drain and add to tomato mixture. Stir vigorously and add more oil as needed to fully coat. Season with salt.
Transfer pasta to a serving bowl or platter. Drizzle with lemon juice and serve.",Do they make a big pot of water for spaghetti?,1
"Melt butter in a small saucepan over medium heat. Add anchovies and cook, breaking them up with a wooden spoon, until dissolved, about 5 minutes.
Combine zucchini ribbons, Parmesan, red pepper flakes, and anchovy butter in a large serving bowl. Serve immediately.",Is the zucchini in the pasta dish the same as the anchovies?,1
"Whisk ginger, miso paste, 3 Tbsp. mirin, 3 Tbsp. vinegar, 1 Tbsp. soy sauce, and 1/4 tsp. salt in a large bowl.
Cook soba noodles according to package directions. Drain noodles, rinse with cold water, then add to ginger mixture. Season with more mirin, vinegar, soy sauce, and salt, if needed.
Transfer noodles to a serving bowl or platter and top with radishes, scallions, and tofu. Serve immediately.",Do i use miso paste in soba noodles?,1
"In a bowl, soak the wakame in warm water for 5 to 10 minutes. Drain in a colander. Combine the seaweed and cucumber in a bowl. In another bowl, whisk together the vinegar, coconut aminos, olive oil, lemon juice, ginger, and salt. Toss the vegetables with 2 tablespoons dressing. Taste and add more dressing if desired.",Is wakame oil and vinegar the same thing?,1
"Place beans, garlic, oil, salt, and rosemary (if using) in Instant Pot. Cover with 10 cups cold water. Seal lid and cook at high pressure 14 minutes.
Release pressure manually. If some beans are still slightly undercooked, stir, cover, and use the Keep Warm function until cooked through.
Do Ahead: Beans can be cooked 5 days ahead. Chill in cooking liquid in airtight containers, or freeze in cooking liquid up to 3 months.",Do you have to cook the beans in the instant pot?,1
"Place bulgur in a small bowl; pour in boiling water to cover by 2"". Let soak until tender, about 50 minutes; drain.
Toss cabbage, onion, parsley, mint, allspice, and half of the bulgur in a large bowl. Drizzle olive oil and lemon juice over tabbouleh and season with salt; toss again to combine.
Transfer tabbouleh to a platter and sprinkle with remaining bulgur. Serve with chiles alongside if desired (they’re meant to add some heat in between bites of the cooling tabbouleh).",Can you use bulgur in a tabbouleh recipe?,1
"Preheat oven to 350°F. Combine raisins and vinegar in a large bowl; let sit until raisins soften, 15–20 minutes.
Meanwhile, toast pine nuts on a rimmed baking sheet, tossing halfway through, until golden brown, 5–7 minutes. Let cool.
Add pine nuts, tomatoes, red onion, and oil to bowl with raisins; season with salt and gently toss to combine. Add basil and toss once more.
Transfer salad to a platter and drizzle pomegranate molasses over.",Is there vinegar in the vinegar to taste?,1
"Simmer vegetables and fruits in broth in a 3-quart heavy saucepan, covered, until very tender, about 12 minutes. Stir in cream, butter, curry powder, and salt and heat just until hot (do not boil).
Purée soup in a blender until smooth (use caution when blending hot liquids). Thin soup with water if desired and serve sprinkled with chives.",Does curry powder work in curry soup?,1
"Mix everything together in a bowl and then refrigerate until you are ready to serve. It’s really that easy. (I like to mix the mayo and lemon juice together before stirring it into the rest of the ingredients.)
Do Ahead: Will keep in an airtight container for up to three days before getting funky.",Is the mayo and lemon juice the same thing?,1
"Bring vinegar, sugar, salt, and garlic to a simmer in a small saucepan over medium-high heat, stirring to dissolve sugar and salt. Pour brine into a small heatproof jar or bowl, add chiles, and let cool.
Do Ahead: Chiles can be pickled 1 month ahead. Cover and chill.",Can you pickle chiles ahead of time?,1
"Cook butter and garlic in a medium skillet over medium-low heat, swirling pan often, until foaming subsides and garlic is fragrant, about 2 minutes. Add panko and stir to coat evenly. Cook, stirring often, until panko is golden brown, about 4 minutes; season with salt.
Transfer to a plate and let cool. Discard garlic.
Do Ahead: Panko can be made 5 days ahead. Store airtight at room temperature.",Can you make panko 5 days in advance?,1
"Toast sesame seeds in a dry medium skillet over medium-low heat, tossing often, until evenly deep golden brown, about 5 minutes. Transfer to a food processor and let cool.
Add sea salt to sesame seeds and pulse until about half of the seeds are pulverized (there should still be some whole seeds), 6–8 pulses. (Alternatively, coarsely grind in a mortar and pestle.)
Do Ahead: Sesame salt can be made 1 week ahead. Store airtight at room temperature.",Can you make sesame seeds 1 week ahead?,1
"Bring sugar and water to a boil in a small saucepan, stirring until sugar has dissolved, then transfer to a bowl and cool syrup completely (or quick-chill by setting bowl in an ice bath and stirring occasionally until cool).
Stir together juices, wine, Cognac, mint, fruit, and cooled syrup in a large pitcher. Chill, covered, until cold, about 1 hour. Stir in Champagne.",Does cognac go in a pitcher with wine?,1
"Preheat oven to 350°F.
In a bowl, combine wet ingredients (minus the peanut butter).
In a separate bowl, combine dry ingredients.
Mix wet ingredients into dry ingredients.
Pour mixture into a baking pan sprayed with coconut oil spray.
Top with peanut butter, with a few dollops around the entire pan. Use your knife to drag the peanut butter through the mixture to create swirls.
Bake for 30-35 minutes, or until a toothpick comes out clean.",Is there peanut butter in a muffin tin?,1
"Fill a large pot with 1"" water and fit a steamer basket into pot. Cover and bring to a boil over high heat. Carefully place eggs in steamer basket. Cover with a tight-fitting lid and steam 12 minutes.
Using tongs, immediately transfer eggs to a large bowl filled with ice water to stop cooking. Let sit until cool enough to handle, about 10 minutes. Peel.
Do Ahead: Eggs can be steamed and peeled 1 week ahead. Store in an airtight container and chill.",Do you have to peel the eggs before you steam them?,1
"Empty cup into a nonstick pan or microwave-safe bowl.
For stovetop, add 1/2 cup of water and stir over medium-high heat for 4-6 minutes, until water has been absorbed and texture is thick and creamy (like grits). For microwave, add 1/2 cup of water and heat for 4 minutes.
Return to cup or transfer to your favorite bowl!",Do you need to heat water to make the rice?,1
"Shake lime juice, mezcal, amaro, agave, and egg white in a cocktail shaker (or in a tightly lidded 1-qt. glass jar) until frothy, about 1 minute. Fill shaker with ice, cover, and shake again until outside is frosty, about 30 seconds. Strain through a fine-mesh sieve into a coupe glass. Garnish with a few drops of Angostura bitters (drag a toothpick through drops to create a swirly pattern if you wish). Top with lime twist.",Do you strain the lemon juice into a cocktail shaker?,1
"In a blender, puree all the vinaigrette ingredients until the mixture is smooth and well incorporated.
Toss the arugula in a large bowl with the vinaigrette until the leaves are well coated. Arrange the persimmon slices on two serving plates, then top them with the dressed greens and serve.",Do you put the arugula in the dressing?,1
"Heat the coconut oil in a large, heavy-bottom skillet over medium-high heat. When the oil is hot, add the root vegetables. Sauté, stirring occasionally to prevent sticking, for about 10 minutes. Next, add the onion, and continue sautéing until the vegetables are tender and have started to meld together. Sprinkle in the rosemary and salt to taste. Serve warm.",Is there a difference between the tahini and broomstick?,1
"Line a large baking sheet with parchment paper and set aside.
In a food processor or blender, place the figs, 1 1/2 cups coconut, coconut oil, cinnamon, and salt and blend until a smooth paste forms. It will have the consistency of brown sugar.
Form the dough into 1-inch balls, about 1 tablespoon of batter for each, and then roll the balls in the remaining shredded coconut.
Refrigerate for 30 minutes and serve.",Do you use shredded coconut to make a dough?,1
"To make the salad, combine all of the salad ingredients in a large bowl. To make the dressing, place all the dressing ingredients in a jar. Seal the lid and shake until well combined. Pour the dressing over the salad and toss until well coated. Serve at room temperature or chilled. Keeps well in the refrigerator for up to 4 days.",Does the dressing have to be sweet?,1
"Cook garlic, orange, and oil in a small saucepan over medium heat, stirring occasionally, until garlic starts to turn golden, 10–12 minutes. Remove from heat and add rosemary sprigs. Season with salt and let cool.
Pour garlic mixture into a medium bowl, add cheese, and gently toss to coat cheese. Cover and chill at least 12 hours before serving.
Cheese can be marinated 3 days ahead. Keep chilled.",Can you marinate your cheese in advance?,1
"1. Combine the chocolate and milk in a heavy saucepan. Place over medium heat until bubbles form, reduce the heat slightly, and simmer until the chocolate melts, whisking constantly.
2. Before serving, raise the heat until the chocolate just boils, still whisking. Enjoy.",Is the creme fraiche in a bowl?,1
"Cook haricots verts in salted boiling water until crisp-tender, 4 to 6 minutes. Drain.
Heat zests in oil with 1/2 tsp salt and 1/4 tsp pepper in a 12-inch heavy skillet over medium-low heat until fragrant, about 3 minutes. Add haricots verts and cook, tossing, until heated through. Add lemon and orange juices and toss to coat.
Haricots verts, without zests, oil, and juices, can be cooked 1 day ahead and chilled.",Is there such a thing as haricots verts without zest?,1
"Whisk together vinegar, shallot, zest, 1/2 tsp salt, and 1/4 tsp pepper in a small bowl. Add oil in a slow stream, whisking until combined well.
Peel persimmons and cut into 1/3-inch-thick wedges. Toss watercress with persimmons and enough vinaigrette to coat, then season with salt and pepper.
Vinaigrette can be made 1 day ahead and chilled.",Can you make vinegar with watercress if it's cold?,1
"Cut the sweet potato lengthwise into 1/4-inch slices. Toast it in a toaster (you will probably need two cycles) or in a toaster oven for about 10 minutes, until the potato has cooked through and is golden brown around the edges. Add the toppings of your choice and sprinkle with a pinch of sea salt. Get creative!
Store any unused “toast” in an airtight container in the refrigerator for up to 3 days and reheat before serving.",Do you have to do two rounds of sweet potato toast?,1
"Remove the yolks from the eggs and place them in a bowl. Mash them with a fork, then add the kefir, wasabi paste, mayonnaise, and sea salt and mix well. Spoon the mixture back into the egg whites, topping each egg half with about 1 teaspoon of caviar. Arrange the deviled eggs on a platter and garnish with the fresh herbs.",Is there a difference between deviled eggs and dehydrated eggs?,1
